timestamp,block_number,issued_tao,staked_tao,staked_percentage,accounts,balance_holders,staked_pct_7d,staked_pct_30d
2024-12-27 23:59:48+00:00,4576628,8063536.40093101,6008917.509453912,74.51963023023157,208455,119389,,
2024-12-28 23:59:48+00:00,4583827,8069895.449789494,6013504.065887055,74.51774441568408,208882,119663,,
2024-12-29 23:59:48+00:00,4591027,8076223.706387165,6016888.695420234,74.50126338949372,209469,120015,,
2024-12-30 23:59:48+00:00,4598227,8082480.614931499,6019817.578777155,74.47982699341338,210029,120365,74.28542610907151,
2024-12-31 23:59:48+00:00,4605427,8088705.339734993,5974956.464384128,73.86789620129596,210521,120662,74.27451996418267,
2025-01-01 23:59:48+00:00,4612627,8094959.593147302,5979939.883429662,73.87238706530313,210931,120892,74.26698991117755,
2025-01-02 23:59:48+00:00,4619827,8101156.75054003,6014236.754659996,74.23923446807868,211504,121176,74.26870781413777,
2025-01-03 23:59:48+00:00,4627027,8107428.878636311,6035436.565956948,74.44328721600975,212083,121530,74.22746348665486,
2025-01-04 23:59:48+00:00,4634227,8113809.12754591,6041950.729144828,74.46503404464812,212612,121797,74.28648805884427,
2025-01-05 23:59:48+00:00,4641427,8120173.441008784,6050608.279869102,74.51328871021533,213052,121990,74.3693390303283,
2025-01-06 23:59:48+00:00,4648627,8126572.51577559,6029194.898973137,74.19111670103294,213611,122297,74.35874201753892,
2025-01-07 23:59:48+00:00,4655827,8132973.779717979,6041259.800538993,74.28106820662197,214119,122531,74.30220859756494,
2025-01-08 23:59:48+00:00,4663027,8139410.052858554,6059981.561192895,74.45234386569129,214678,122835,74.24454779253242,
2025-01-09 23:59:48+00:00,4670227,8145743.488677079,6041295.169372228,74.16505537855296,215480,123209,74.17100292978076,
2025-01-10 23:59:48+00:00,4677427,8152024.597516737,6036374.756934477,74.04755327619193,215972,123437,74.14006786254676,
2025-01-11 23:59:48+00:00,4684626,8158346.615244656,6042186.406172477,74.06140840942048,216420,123646,74.12423509418409,73.93126941555417
2025-01-12 23:59:48+00:00,4691826,8164614.06348886,6041689.86975193,73.99847467095373,216825,123967,73.9738696689408,73.88063665240887
2025-01-13 23:59:48.001000+00:00,4699026,8170903.567643972,6044390.879813674,73.97457123039497,217347,124198,73.89814291269178,73.82757135787872
2025-01-14 23:59:48+00:00,4706226,8177199.941419797,6065048.726000945,74.17023882808323,217876,124454,73.84961318622734,73.77440350836049
2025-01-15 23:59:48+00:00,4713426,8183504.67075072,6006674.906546381,73.39978588898825,218594,124799,73.78854241357286,73.72657766142947
2025-01-16 23:59:48+00:00,4720626,8189632.806756444,6030433.503518223,73.63496808480983,219413,125380,73.74211559072627,73.69966483830198
2025-01-17 23:59:48+00:00,4727826,8195723.925258253,6040891.503106264,73.70784519094097,220090,125774,73.67758969613853,73.66941983249855
2025-01-18 23:59:48+00:00,4735025,8202210.257085714,6039608.364848392,73.63391300083906,220573,126027,73.6055037025628,73.6247365775637
2025-01-19 23:59:48+00:00,4742224,8208752.672519564,6047674.325747328,73.67348691102758,221100,126339,73.55131853655853,73.56383804606098
2025-01-20 23:59:48+00:00,4749424,8215232.625134205,6040076.443615724,73.52288996828077,221601,126582,73.44510772150772,73.5045195924728
2025-01-21 23:59:48.001000+00:00,4756623,8221692.653629441,6056562.255041145,73.66563687305307,222359,126849,73.33928750570115,73.44426980131895
2025-01-22 23:59:48+00:00,4763823,8228132.647684501,6008222.754722976,73.02048972695846,222823,127074,73.25716385710426,73.39469825503643
2025-01-23 23:59:48.001000+00:00,4771023,8234578.075963607,6002306.850721216,72.89149237945416,223343,127320,73.16104391779638,73.3435110833653
2025-01-24 23:59:48+00:00,4778223,8241102.623895983,6013293.895977692,72.96710368029497,223819,127643,73.07574329086773,73.2845160331861
2025-01-25 23:59:48+00:00,4785423,8247652.764778363,6025656.547809926,73.05904746066079,224338,127944,72.96725629528105,73.22280869287177
2025-01-26 23:59:48+00:00,4792622,8254158.743537847,6025589.314913136,73.00064733587234,225079,128228,72.97076513221315,73.1612031224035
2025-01-27 23:59:48+00:00,4799822,8260736.4547032,6024206.954267599,72.92578557978028,225603,128519,72.99491072192987,73.09275499519043
2025-01-28 23:59:48+00:00,4807022,8267334.722586807,6027401.89443123,72.90622790394637,226260,128838,72.99461546634483,72.99787576292667
